Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-4454.055	-5458.957	1004.902	1.473274	3.453563	6.88073
6	-4466.249	-5469.704	1003.455	1.369067	2.60641	7.905288
12	-4459.444	-5464.713	1005.269	1.431877	2.666763	6.883443
18	-4450.352	-5457.079	1006.727	1.561991	2.828515	5.982449
24	-4432.521	-5440.245	1007.724	1.687295	2.443535	5.466773
30	-4452.493	-5461.558	1009.066	1.711663	2.458577	4.705149
36	-4451.698	-5459.47	1007.772	1.68346	3.936148	5.104682
42	-4463.234	-5470.906	1007.672	1.696689	2.050782	5.606352
48	-4460.625	-5467.266	1006.642	1.580959	2.816311	6.021617
54	-4459.692	-5466.855	1007.164	1.559021	2.844996	5.74123
60	-4459.333	-5466.137	1006.804	1.560406	2.844996	5.93699
66	-4462.4	-5469.483	1007.083	1.491055	2.795405	5.834543
72	-4469.857	-5476.353	1006.496	1.492669	3.008821	6.103408
78	-4486.708	-5492.185	1005.477	1.480147	3.31092	6.596249
84	-4453.33	-5457.546	1004.216	1.390969	1.811004	7.7195
90	-4452.147	-5456.184	1004.036	1.436445	1.901599	7.76093
96	-4456.405	-5461.25	1004.845	1.469763	1.660819	7.393235
102	-4444.739	-5447.613	1002.874	1.36676	2.314033	8.293553
108	-4448.301	-5450.895	1002.594	1.36676	1.948262	8.551296
114	-4442.867	-5444.36	1001.493	1.303618	2.299301	9.063943
120	-4464.026	-5466.728	1002.702	1.370581	2.001541	8.475264
126	-4458.541	-5460.834	1002.293	1.439549	2.431537	8.532106
132	-4451.957	-5453.541	1001.585	1.375519	2.311423	8.974243
138	-4456.741	-5459.058	1002.317	1.368128	1.759638	8.760058
144	-4460.439	-5463.398	1002.959	1.406288	2.647868	8.139766
150	-4455.705	-5457.673	1001.968	1.347893	3.078203	8.596525
156	-4441.715	-5443.494	1001.779	1.330137	2.063596	8.967132
162	-4456.904	-5458.145	1001.241	1.330137	3.189456	8.967132
168	-4447.712	-5449.364	1001.652	1.378033	2.204602	8.967132
174	-4449.824	-5451.842	1002.018	1.446777	2.204602	8.737219
180	-4452.651	-5454.279	1001.628	1.361329	2.318817	8.956619
186	-4468.892	-5472.12	1003.228	1.317554	2.380038	8.113261
192	-4436.724	-5438.711	1001.987	1.382289	2.380038	8.738575
198	-4442.132	-5443.369	1001.237	1.382289	2.248327	9.172064
204	-4448.226	-5450.344	1002.117	1.324079	1.969645	8.820222
210	-4462.331	-5463.006	1000.676	1.417809	2.116823	9.487987
216	-4443.795	-5445.679	1001.884	1.3204	2.224792	8.869094
222	-4457.816	-5461.984	1004.168	1.365936	1.932447	7.718257
228	-4450.553	-5453.65	1003.097	1.415565	2.648111	8.060733
